alarm_id,incident_description,network_region,technology_type,severity,outage_duration,device_vendor,resolution_notes,timestamp,service_impact
A102466,Increased call drops after configuration update,Mumbai,Fiber,High,64,Nokia,Rolled back configuration and monitored KPIs,2025-01-26 16:30:00,13767 users affected
A102467,Core authentication service failures,Bangalore,5G,Low,20,Juniper,Restarted authentication cluster,2025-01-26 16:45:00,33936 users affected
A102468,Packet gateway overload during peak traffic,Mumbai,Fiber,High,7,Nokia,Added capacity and balanced traffic,2025-01-26 17:00:00,20379 users affected
A102469,Backhaul congestion detected,Ahmedabad,Core Network,High,53,Cisco,Applied traffic engineering optimization,2025-01-26 17:15:00,44018 users affected
A102470,Multiple BTS synchronization failures,Jaipur,5G,Low,104,Nokia,Reconfigured timing source and synchronization settings,2025-01-26 17:30:00,36743 users affected
A102471,Fiber latency spike between backbone nodes,Ahmedabad,IMS,Critical,42,Ericsson,Re-routed traffic through alternate path,2025-01-26 17:45:00,4956 users affected
A102472,Intermittent voice service degradation,Kolkata,Fiber,Low,165,Nokia,Adjusted radio and QoS parameters,2025-01-26 18:00:00,49875 users affected
A102473,Packet gateway overload during peak traffic,Bangalore,Fiber,Medium,197,Cisco,Added capacity and balanced traffic,2025-01-26 18:15:00,28803 users affected
A102474,5G users unable to establish data sessions,Kolkata,Core Network,Low,190,Juniper,Restarted packet gateway and validated connectivity,2025-01-26 18:30:00,24989 users affected
A102475,Multiple BTS synchronization failures,Kochi,IMS,High,37,Cisco,Reconfigured timing source and synchronization settings,2025-01-26 18:45:00,31915 users affected
A102476,Fiber latency spike between backbone nodes,Ahmedabad,5G,Medium,138,Cisco,Re-routed traffic through alternate path,2025-01-26 19:00:00,19349 users affected
A102477,Intermittent voice service degradation,Chennai,4G,Low,21,Ericsson,Adjusted radio and QoS parameters,2025-01-26 19:15:00,37310 users affected
A102478,Radio link failures across sectors,Pune,Fiber,Medium,76,Juniper,Replaced faulty radio module,2025-01-26 19:30:00,30941 users affected
A102479,Intermittent voice service degradation,Jaipur,Core Network,Medium,83,Cisco,Adjusted radio and QoS parameters,2025-01-26 19:45:00,31296 users affected
A102480,Intermittent voice service degradation,Kochi,IMS,High,179,Nokia,Adjusted radio and QoS parameters,2025-01-26 20:00:00,40162 users affected
A102481,Backhaul congestion detected,Pune,IMS,Medium,182,Juniper,Applied traffic engineering optimization,2025-01-26 20:15:00,32591 users affected
A102482,Intermittent voice service degradation,Delhi,Fiber,High,69,Huawei,Adjusted radio and QoS parameters,2025-01-26 20:30:00,41730 users affected
A102483,Intermittent voice service degradation,Hyderabad,IMS,Medium,85,Nokia,Adjusted radio and QoS parameters,2025-01-26 20:45:00,21744 users affected
A102484,Radio link failures across sectors,Jaipur,Core Network,Critical,54,Huawei,Replaced faulty radio module,2025-01-26 21:00:00,22454 users affected
A102485,Packet gateway overload during peak traffic,Hyderabad,IMS,High,176,Nokia,Added capacity and balanced traffic,2025-01-26 21:15:00,43695 users affected
A102486,Packet gateway overload during peak traffic,Jaipur,IMS,Low,180,Huawei,Added capacity and balanced traffic,2025-01-26 21:30:00,24190 users affected
A102487,Multiple BTS synchronization failures,Mumbai,5G,High,153,Huawei,Reconfigured timing source and synchronization settings,2025-01-26 21:45:00,34586 users affected
A102488,Multiple BTS synchronization failures,Pune,4G,Medium,207,Cisco,Reconfigured timing source and synchronization settings,2025-01-26 22:00:00,42013 users affected
A102489,Radio link failures across sectors,Delhi,IMS,Medium,128,Cisco,Replaced faulty radio module,2025-01-26 22:15:00,47492 users affected
A102490,DNS resolution issues impacting services,Chennai,Fiber,Medium,70,Ericsson,Updated DNS configuration and cache,2025-01-26 22:30:00,40213 users affected
A102491,Core authentication service failures,Chennai,4G,High,105,Huawei,Restarted authentication cluster,2025-01-26 22:45:00,714 users affected
A102492,Backhaul congestion detected,Delhi,IMS,Medium,145,Juniper,Applied traffic engineering optimization,2025-01-26 23:00:00,38745 users affected
A102493,Core authentication service failures,Ahmedabad,IMS,Low,18,Ericsson,Restarted authentication cluster,2025-01-26 23:15:00,28530 users affected
A102494,Backhaul congestion detected,Mumbai,4G,Medium,85,Ericsson,Applied traffic engineering optimization,2025-01-26 23:30:00,8327 users affected
A102495,Radio link failures across sectors,Chennai,Fiber,High,18,Ericsson,Replaced faulty radio module,2025-01-26 23:45:00,3189 users affected
A102496,DNS resolution issues impacting services,Kolkata,4G,Medium,37,Ericsson,Updated DNS configuration and cache,2025-01-27 00:00:00,6784 users affected
A102497,Intermittent voice service degradation,Kochi,Fiber,Low,33,Huawei,Adjusted radio and QoS parameters,2025-01-27 00:15:00,22625 users affected
A102498,Core authentication service failures,Kochi,IMS,Medium,61,Huawei,Restarted authentication cluster,2025-01-27 00:30:00,41021 users affected
A102499,DNS resolution issues impacting services,Bangalore,IMS,Medium,65,Juniper,Updated DNS configuration and cache,2025-01-27 00:45:00,10442 users affected
A102500,Radio link failures across sectors,Hyderabad,IMS,High,48,Juniper,Replaced faulty radio module,2025-01-27 01:00:00,25618 users affected
A102501,5G users unable to establish data sessions,Kochi,Fiber,Critical,28,Cisco,Restarted packet gateway and validated connectivity,2025-01-27 01:15:00,37936 users affected
A102502,Increased call drops after configuration update,Hyderabad,4G,Low,221,Cisco,Rolled back configuration and monitored KPIs,2025-01-27 01:30:00,27133 users affected
A102503,Intermittent voice service degradation,Delhi,5G,Low,49,Ericsson,Adjusted radio and QoS parameters,2025-01-27 01:45:00,14940 users affected
A102504,Multiple BTS synchronization failures,Kochi,Core Network,High,116,Cisco,Reconfigured timing source and synchronization settings,2025-01-27 02:00:00,38487 users affected
A102505,Multiple BTS synchronization failures,Kolkata,Core Network,Medium,221,Cisco,Reconfigured timing source and synchronization settings,2025-01-27 02:15:00,5873 users affected
A102506,Fiber latency spike between backbone nodes,Kolkata,5G,High,103,Juniper,Re-routed traffic through alternate path,2025-01-27 02:30:00,40808 users affected
A102507,Packet gateway overload during peak traffic,Kolkata,IMS,Medium,177,Huawei,Added capacity and balanced traffic,2025-01-27 02:45:00,32712 users affected
A102508,Radio link failures across sectors,Kolkata,Core Network,Low,134,Juniper,Replaced faulty radio module,2025-01-27 03:00:00,40846 users affected
A102509,Multiple BTS synchronization failures,Kochi,Core Network,Medium,185,Nokia,Reconfigured timing source and synchronization settings,2025-01-27 03:15:00,5569 users affected
A102510,Core authentication service failures,Kolkata,Fiber,Medium,85,Nokia,Restarted authentication cluster,2025-01-27 03:30:00,23651 users affected
A102511,Packet gateway overload during peak traffic,Ahmedabad,5G,Critical,102,Juniper,Added capacity and balanced traffic,2025-01-27 03:45:00,39850 users affected
A102512,Multiple BTS synchronization failures,Bangalore,Core Network,High,21,Juniper,Reconfigured timing source and synchronization settings,2025-01-27 04:00:00,30138 users affected
A102513,Radio link failures across sectors,Kolkata,Core Network,Medium,10,Cisco,Replaced faulty radio module,2025-01-27 04:15:00,32675 users affected
A102514,Increased call drops after configuration update,Delhi,Fiber,Medium,94,Huawei,Rolled back configuration and monitored KPIs,2025-01-27 04:30:00,15478 users affected
A102515,Backhaul congestion detected,Jaipur,IMS,Low,61,Juniper,Applied traffic engineering optimization,2025-01-27 04:45:00,38870 users affected
A102516,Multiple BTS synchronization failures,Bangalore,4G,High,102,Ericsson,Reconfigured timing source and synchronization settings,2025-01-27 05:00:00,24392 users affected
A102517,Fiber latency spike between backbone nodes,Bangalore,Fiber,Low,183,Ericsson,Re-routed traffic through alternate path,2025-01-27 05:15:00,36729 users affected
A102518,DNS resolution issues impacting services,Delhi,4G,Critical,120,Cisco,Updated DNS configuration and cache,2025-01-27 05:30:00,10266 users affected
A102519,Packet gateway overload during peak traffic,Kolkata,Fiber,Critical,52,Nokia,Added capacity and balanced traffic,2025-01-27 05:45:00,15513 users affected
A102520,DNS resolution issues impacting services,Kochi,5G,Low,228,Juniper,Updated DNS configuration and cache,2025-01-27 06:00:00,6547 users affected
A102521,Fiber latency spike between backbone nodes,Mumbai,4G,Medium,125,Ericsson,Re-routed traffic through alternate path,2025-01-27 06:15:00,28239 users affected
A102522,Multiple BTS synchronization failures,Chennai,Fiber,High,24,Nokia,Reconfigured timing source and synchronization settings,2025-01-27 06:30:00,4915 users affected
A102523,DNS resolution issues impacting services,Pune,4G,Low,123,Nokia,Updated DNS configuration and cache,2025-01-27 06:45:00,36770 users affected
A102524,DNS resolution issues impacting services,Pune,4G,Critical,67,Huawei,Updated DNS configuration and cache,2025-01-27 07:00:00,1073 users affected
A102525,DNS resolution issues impacting services,Bangalore,Core Network,High,133,Nokia,Updated DNS configuration and cache,2025-01-27 07:15:00,33563 users affected
A102526,Fiber latency spike between backbone nodes,Hyderabad,IMS,Low,44,Huawei,Re-routed traffic through alternate path,2025-01-27 07:30:00,9169 users affected
A102527,Intermittent voice service degradation,Ahmedabad,4G,High,123,Ericsson,Adjusted radio and QoS parameters,2025-01-27 07:45:00,16608 users affected
A102528,Multiple BTS synchronization failures,Bangalore,5G,Low,160,Cisco,Reconfigured timing source and synchronization settings,2025-01-27 08:00:00,49947 users affected
A102529,Fiber latency spike between backbone nodes,Ahmedabad,Core Network,Low,122,Juniper,Re-routed traffic through alternate path,2025-01-27 08:15:00,35161 users affected
A102530,DNS resolution issues impacting services,Ahmedabad,IMS,High,232,Huawei,Updated DNS configuration and cache,2025-01-27 08:30:00,34909 users affected
A102531,Intermittent voice service degradation,Kolkata,Fiber,High,219,Juniper,Adjusted radio and QoS parameters,2025-01-27 08:45:00,49608 users affected
A102532,Core authentication service failures,Mumbai,5G,Low,224,Nokia,Restarted authentication cluster,2025-01-27 09:00:00,33250 users affected
A102533,Increased call drops after configuration update,Chennai,IMS,High,99,Cisco,Rolled back configuration and monitored KPIs,2025-01-27 09:15:00,20058 users affected
A102534,Core authentication service failures,Pune,Core Network,Medium,100,Nokia,Restarted authentication cluster,2025-01-27 09:30:00,2064 users affected
A102535,5G users unable to establish data sessions,Mumbai,Core Network,Medium,203,Juniper,Restarted packet gateway and validated connectivity,2025-01-27 09:45:00,42341 users affected
A102536,Fiber latency spike between backbone nodes,Hyderabad,4G,High,82,Ericsson,Re-routed traffic through alternate path,2025-01-27 10:00:00,26475 users affected
A102537,Multiple BTS synchronization failures,Kolkata,Core Network,Critical,69,Cisco,Reconfigured timing source and synchronization settings,2025-01-27 10:15:00,32401 users affected
A102538,Radio link failures across sectors,Kolkata,5G,Critical,123,Nokia,Replaced faulty radio module,2025-01-27 10:30:00,9046 users affected
A102539,Fiber latency spike between backbone nodes,Pune,5G,Critical,30,Huawei,Re-routed traffic through alternate path,2025-01-27 10:45:00,19860 users affected
A102540,Backhaul congestion detected,Kolkata,5G,Critical,232,Juniper,Applied traffic engineering optimization,2025-01-27 11:00:00,43323 users affected
A102541,Packet gateway overload during peak traffic,Ahmedabad,5G,Medium,136,Cisco,Added capacity and balanced traffic,2025-01-27 11:15:00,36650 users affected
A102542,Increased call drops after configuration update,Jaipur,4G,Medium,54,Ericsson,Rolled back configuration and monitored KPIs,2025-01-27 11:30:00,20838 users affected
A102543,Increased call drops after configuration update,Delhi,5G,Low,187,Ericsson,Rolled back configuration and monitored KPIs,2025-01-27 11:45:00,37304 users affected
A102544,DNS resolution issues impacting services,Bangalore,Core Network,Medium,138,Cisco,Updated DNS configuration and cache,2025-01-27 12:00:00,24831 users affected
A102545,Radio link failures across sectors,Kochi,Fiber,High,122,Huawei,Replaced faulty radio module,2025-01-27 12:15:00,23236 users affected
A102546,Radio link failures across sectors,Chennai,Core Network,Low,137,Cisco,Replaced faulty radio module,2025-01-27 12:30:00,38879 users affected
A102547,Core authentication service failures,Jaipur,IMS,High,14,Juniper,Restarted authentication cluster,2025-01-27 12:45:00,44167 users affected
A102548,Increased call drops after configuration update,Pune,Core Network,Critical,44,Huawei,Rolled back configuration and monitored KPIs,2025-01-27 13:00:00,25267 users affected
A102549,Fiber latency spike between backbone nodes,Chennai,IMS,Low,239,Cisco,Re-routed traffic through alternate path,2025-01-27 13:15:00,13366 users affected
A102550,Packet gateway overload during peak traffic,Delhi,5G,Medium,15,Nokia,Added capacity and balanced traffic,2025-01-27 13:30:00,3384 users affected
A102551,Multiple BTS synchronization failures,Mumbai,Core Network,Medium,54,Juniper,Reconfigured timing source and synchronization settings,2025-01-27 13:45:00,27867 users affected
A102552,Intermittent voice service degradation,Bangalore,5G,Medium,239,Nokia,Adjusted radio and QoS parameters,2025-01-27 14:00:00,14302 users affected
A102553,5G users unable to establish data sessions,Hyderabad,Core Network,Medium,128,Nokia,Restarted packet gateway and validated connectivity,2025-01-27 14:15:00,4831 users affected
A102554,Backhaul congestion detected,Pune,IMS,Low,176,Huawei,Applied traffic engineering optimization,2025-01-27 14:30:00,30620 users affected
A102555,Backhaul congestion detected,Jaipur,IMS,Critical,71,Huawei,Applied traffic engineering optimization,2025-01-27 14:45:00,38317 users affected
A102556,Radio link failures across sectors,Kochi,IMS,Medium,175,Huawei,Replaced faulty radio module,2025-01-27 15:00:00,45192 users affected
A102557,Intermittent voice service degradation,Bangalore,Core Network,High,67,Cisco,Adjusted radio and QoS parameters,2025-01-27 15:15:00,15324 users affected
A102558,Packet gateway overload during peak traffic,Ahmedabad,Core Network,Medium,135,Ericsson,Added capacity and balanced traffic,2025-01-27 15:30:00,20198 users affected
A102559,Intermittent voice service degradation,Chennai,4G,Medium,225,Juniper,Adjusted radio and QoS parameters,2025-01-27 15:45:00,17384 users affected
A102560,Multiple BTS synchronization failures,Ahmedabad,4G,High,61,Ericsson,Reconfigured timing source and synchronization settings,2025-01-27 16:00:00,16801 users affected
A102561,DNS resolution issues impacting services,Kolkata,Core Network,Medium,110,Juniper,Updated DNS configuration and cache,2025-01-27 16:15:00,49162 users affected
A102562,Radio link failures across sectors,Kochi,Core Network,Medium,67,Ericsson,Replaced faulty radio module,2025-01-27 16:30:00,11146 users affected
A102563,Radio link failures across sectors,Kolkata,Core Network,Critical,19,Nokia,Replaced faulty radio module,2025-01-27 16:45:00,29049 users affected
A102564,Core authentication service failures,Pune,5G,Medium,12,Huawei,Restarted authentication cluster,2025-01-27 17:00:00,22374 users affected
A102565,Multiple BTS synchronization failures,Kochi,4G,Medium,130,Cisco,Reconfigured timing source and synchronization settings,2025-01-27 17:15:00,26474 users affected
A102566,Core authentication service failures,Kochi,4G,High,78,Huawei,Restarted authentication cluster,2025-01-27 17:30:00,16440 users affected
A102567,Fiber latency spike between backbone nodes,Chennai,5G,High,156,Ericsson,Re-routed traffic through alternate path,2025-01-27 17:45:00,25197 users affected
A102568,Increased call drops after configuration update,Jaipur,Core Network,High,7,Cisco,Rolled back configuration and monitored KPIs,2025-01-27 18:00:00,10333 users affected
A102569,Increased call drops after configuration update,Mumbai,5G,Critical,208,Ericsson,Rolled back configuration and monitored KPIs,2025-01-27 18:15:00,46203 users affected
A102570,Backhaul congestion detected,Pune,Fiber,Low,39,Juniper,Applied traffic engineering optimization,2025-01-27 18:30:00,19598 users affected
A102571,Increased call drops after configuration update,Pune,5G,Low,233,Ericsson,Rolled back configuration and monitored KPIs,2025-01-27 18:45:00,20800 users affected
A102572,Intermittent voice service degradation,Bangalore,4G,Low,15,Nokia,Adjusted radio and QoS parameters,2025-01-27 19:00:00,40762 users affected
A102573,Core authentication service failures,Delhi,IMS,High,130,Huawei,Restarted authentication cluster,2025-01-27 19:15:00,7547 users affected
A102574,Intermittent voice service degradation,Delhi,4G,High,23,Ericsson,Adjusted radio and QoS parameters,2025-01-27 19:30:00,40656 users affected
A102575,Backhaul congestion detected,Jaipur,5G,High,71,Cisco,Applied traffic engineering optimization,2025-01-27 19:45:00,10814 users affected
A102576,Intermittent voice service degradation,Kolkata,Fiber,Medium,77,Nokia,Adjusted radio and QoS parameters,2025-01-27 20:00:00,2599 users affected
A102577,Backhaul congestion detected,Delhi,Fiber,High,96,Cisco,Applied traffic engineering optimization,2025-01-27 20:15:00,33849 users affected
A102578,Core authentication service failures,Pune,4G,High,65,Nokia,Restarted authentication cluster,2025-01-27 20:30:00,20771 users affected
A102579,Backhaul congestion detected,Chennai,5G,Low,44,Juniper,Applied traffic engineering optimization,2025-01-27 20:45:00,2911 users affected
A102580,Increased call drops after configuration update,Mumbai,5G,Low,119,Huawei,Rolled back configuration and monitored KPIs,2025-01-27 21:00:00,8764 users affected
A102581,Radio link failures across sectors,Ahmedabad,Core Network,High,153,Cisco,Replaced faulty radio module,2025-01-27 21:15:00,16179 users affected
A102582,Increased call drops after configuration update,Jaipur,IMS,Critical,176,Huawei,Rolled back configuration and monitored KPIs,2025-01-27 21:30:00,44516 users affected
A102583,Multiple BTS synchronization failures,Pune,4G,Critical,172,Cisco,Reconfigured timing source and synchronization settings,2025-01-27 21:45:00,2717 users affected
A102584,Multiple BTS synchronization failures,Delhi,Core Network,Medium,17,Nokia,Reconfigured timing source and synchronization settings,2025-01-27 22:00:00,2556 users affected
A102585,Backhaul congestion detected,Pune,Core Network,Medium,106,Nokia,Applied traffic engineering optimization,2025-01-27 22:15:00,46974 users affected
A102586,Radio link failures across sectors,Pune,IMS,High,186,Nokia,Replaced faulty radio module,2025-01-27 22:30:00,28179 users affected
A102587,5G users unable to establish data sessions,Kolkata,5G,Critical,47,Cisco,Restarted packet gateway and validated connectivity,2025-01-27 22:45:00,16923 users affected
A102588,Radio link failures across sectors,Hyderabad,IMS,Low,231,Juniper,Replaced faulty radio module,2025-01-27 23:00:00,9697 users affected
A102589,Backhaul congestion detected,Mumbai,Core Network,Critical,237,Ericsson,Applied traffic engineering optimization,2025-01-27 23:15:00,13755 users affected
A102590,5G users unable to establish data sessions,Kochi,Fiber,High,187,Huawei,Restarted packet gateway and validated connectivity,2025-01-27 23:30:00,22976 users affected
A102591,5G users unable to establish data sessions,Hyderabad,4G,Low,202,Nokia,Restarted packet gateway and validated connectivity,2025-01-27 23:45:00,33338 users affected
A102592,Radio link failures across sectors,Jaipur,Fiber,High,224,Juniper,Replaced faulty radio module,2025-01-28 00:00:00,48770 users affected
A102593,Core authentication service failures,Kochi,4G,Critical,156,Cisco,Restarted authentication cluster,2025-01-28 00:15:00,40638 users affected
A102594,5G users unable to establish data sessions,Jaipur,Fiber,Medium,189,Juniper,Restarted packet gateway and validated connectivity,2025-01-28 00:30:00,39230 users affected
A102595,Backhaul congestion detected,Kolkata,IMS,Low,90,Ericsson,Applied traffic engineering optimization,2025-01-28 00:45:00,1674 users affected
A102596,Backhaul congestion detected,Kochi,IMS,High,111,Nokia,Applied traffic engineering optimization,2025-01-28 01:00:00,30878 users affected
A102597,Radio link failures across sectors,Delhi,Fiber,High,62,Ericsson,Replaced faulty radio module,2025-01-28 01:15:00,29943 users affected
A102598,Multiple BTS synchronization failures,Kolkata,Fiber,High,153,Ericsson,Reconfigured timing source and synchronization settings,2025-01-28 01:30:00,17155 users affected
A102599,DNS resolution issues impacting services,Hyderabad,Core Network,Medium,61,Ericsson,Updated DNS configuration and cache,2025-01-28 01:45:00,29942 users affected
A102600,Core authentication service failures,Jaipur,IMS,Low,24,Cisco,Restarted authentication cluster,2025-01-28 02:00:00,18432 users affected
A102601,5G users unable to establish data sessions,Delhi,IMS,Medium,192,Ericsson,Restarted packet gateway and validated connectivity,2025-01-28 02:15:00,42444 users affected
A102602,Backhaul congestion detected,Jaipur,Fiber,Critical,59,Ericsson,Applied traffic engineering optimization,2025-01-28 02:30:00,35502 users affected
A102603,Multiple BTS synchronization failures,Pune,4G,Critical,104,Juniper,Reconfigured timing source and synchronization settings,2025-01-28 02:45:00,37249 users affected
A102604,Multiple BTS synchronization failures,Pune,4G,Low,114,Cisco,Reconfigured timing source and synchronization settings,2025-01-28 03:00:00,5721 users affected
A102605,5G users unable to establish data sessions,Delhi,4G,Low,196,Huawei,Restarted packet gateway and validated connectivity,2025-01-28 03:15:00,48407 users affected
A102606,Packet gateway overload during peak traffic,Hyderabad,4G,Medium,236,Huawei,Added capacity and balanced traffic,2025-01-28 03:30:00,28447 users affected
A102607,Increased call drops after configuration update,Jaipur,IMS,High,78,Ericsson,Rolled back configuration and monitored KPIs,2025-01-28 03:45:00,20782 users affected
A102608,Increased call drops after configuration update,Bangalore,4G,Critical,228,Ericsson,Rolled back configuration and monitored KPIs,2025-01-28 04:00:00,8458 users affected
A102609,Packet gateway overload during peak traffic,Pune,5G,Critical,34,Juniper,Added capacity and balanced traffic,2025-01-28 04:15:00,30075 users affected
A102610,DNS resolution issues impacting services,Kochi,Fiber,Medium,36,Ericsson,Updated DNS configuration and cache,2025-01-28 04:30:00,32038 users affected
A102611,Radio link failures across sectors,Kolkata,4G,High,95,Juniper,Replaced faulty radio module,2025-01-28 04:45:00,12060 users affected
A102612,Packet gateway overload during peak traffic,Chennai,5G,High,238,Nokia,Added capacity and balanced traffic,2025-01-28 05:00:00,41154 users affected
A102613,Fiber latency spike between backbone nodes,Jaipur,4G,Medium,138,Cisco,Re-routed traffic through alternate path,2025-01-28 05:15:00,45689 users affected
A102614,Radio link failures across sectors,Kolkata,5G,Low,223,Juniper,Replaced faulty radio module,2025-01-28 05:30:00,26011 users affected
A102615,Core authentication service failures,Ahmedabad,IMS,Medium,53,Ericsson,Restarted authentication cluster,2025-01-28 05:45:00,41202 users affected
A102616,Multiple BTS synchronization failures,Jaipur,Core Network,High,238,Cisco,Reconfigured timing source and synchronization settings,2025-01-28 06:00:00,32899 users affected
A102617,Radio link failures across sectors,Bangalore,Core Network,High,55,Nokia,Replaced faulty radio module,2025-01-28 06:15:00,3250 users affected
A102618,5G users unable to establish data sessions,Pune,Fiber,High,9,Cisco,Restarted packet gateway and validated connectivity,2025-01-28 06:30:00,44053 users affected
A102619,5G users unable to establish data sessions,Chennai,4G,Critical,225,Ericsson,Restarted packet gateway and validated connectivity,2025-01-28 06:45:00,30874 users affected
A102620,Intermittent voice service degradation,Kochi,4G,Medium,201,Cisco,Adjusted radio and QoS parameters,2025-01-28 07:00:00,8134 users affected
A102621,Backhaul congestion detected,Pune,5G,High,146,Juniper,Applied traffic engineering optimization,2025-01-28 07:15:00,48072 users affected
A102622,5G users unable to establish data sessions,Hyderabad,Fiber,High,168,Juniper,Restarted packet gateway and validated connectivity,2025-01-28 07:30:00,21279 users affected
A102623,Core authentication service failures,Bangalore,Fiber,Medium,224,Nokia,Restarted authentication cluster,2025-01-28 07:45:00,7484 users affected
A102624,Packet gateway overload during peak traffic,Pune,Core Network,High,44,Ericsson,Added capacity and balanced traffic,2025-01-28 08:00:00,18893 users affected
A102625,DNS resolution issues impacting services,Delhi,Core Network,Medium,132,Ericsson,Updated DNS configuration and cache,2025-01-28 08:15:00,20710 users affected
A102626,5G users unable to establish data sessions,Chennai,4G,Critical,88,Juniper,Restarted packet gateway and validated connectivity,2025-01-28 08:30:00,12609 users affected
A102627,Intermittent voice service degradation,Chennai,5G,High,30,Huawei,Adjusted radio and QoS parameters,2025-01-28 08:45:00,24258 users affected
A102628,Radio link failures across sectors,Kochi,4G,Medium,36,Juniper,Replaced faulty radio module,2025-01-28 09:00:00,12468 users affected
A102629,Increased call drops after configuration update,Jaipur,IMS,Medium,75,Ericsson,Rolled back configuration and monitored KPIs,2025-01-28 09:15:00,20913 users affected
A102630,DNS resolution issues impacting services,Jaipur,Fiber,Critical,227,Juniper,Updated DNS configuration and cache,2025-01-28 09:30:00,45751 users affected
A102631,Packet gateway overload during peak traffic,Bangalore,Fiber,Low,108,Cisco,Added capacity and balanced traffic,2025-01-28 09:45:00,49802 users affected
A102632,Increased call drops after configuration update,Bangalore,4G,High,73,Ericsson,Rolled back configuration and monitored KPIs,2025-01-28 10:00:00,49068 users affected
A102633,Increased call drops after configuration update,Chennai,Core Network,Critical,155,Ericsson,Rolled back configuration and monitored KPIs,2025-01-28 10:15:00,762 users affected
A102634,Backhaul congestion detected,Chennai,Fiber,High,108,Nokia,Applied traffic engineering optimization,2025-01-28 10:30:00,36018 users affected
A102635,Intermittent voice service degradation,Chennai,Fiber,Critical,234,Nokia,Adjusted radio and QoS parameters,2025-01-28 10:45:00,16725 users affected
A102636,Fiber latency spike between backbone nodes,Chennai,5G,High,150,Cisco,Re-routed traffic through alternate path,2025-01-28 11:00:00,46420 users affected
A102637,Multiple BTS synchronization failures,Jaipur,4G,High,37,Cisco,Reconfigured timing source and synchronization settings,2025-01-28 11:15:00,11599 users affected
A102638,5G users unable to establish data sessions,Kochi,4G,High,229,Cisco,Restarted packet gateway and validated connectivity,2025-01-28 11:30:00,18411 users affected
A102639,DNS resolution issues impacting services,Kochi,Core Network,Medium,115,Nokia,Updated DNS configuration and cache,2025-01-28 11:45:00,14328 users affected
A102640,DNS resolution issues impacting services,Kochi,Core Network,Medium,39,Juniper,Updated DNS configuration and cache,2025-01-28 12:00:00,27010 users affected
A102641,Packet gateway overload during peak traffic,Kolkata,Fiber,Medium,162,Juniper,Added capacity and balanced traffic,2025-01-28 12:15:00,8668 users affected
A102642,Backhaul congestion detected,Kochi,4G,Low,34,Huawei,Applied traffic engineering optimization,2025-01-28 12:30:00,27077 users affected
A102643,Fiber latency spike between backbone nodes,Kochi,5G,High,213,Nokia,Re-routed traffic through alternate path,2025-01-28 12:45:00,42496 users affected
A102644,Fiber latency spike between backbone nodes,Bangalore,5G,High,64,Cisco,Re-routed traffic through alternate path,2025-01-28 13:00:00,16883 users affected
A102645,Fiber latency spike between backbone nodes,Kochi,5G,Critical,75,Nokia,Re-routed traffic through alternate path,2025-01-28 13:15:00,7880 users affected
A102646,Increased call drops after configuration update,Chennai,Fiber,High,8,Nokia,Rolled back configuration and monitored KPIs,2025-01-28 13:30:00,27589 users affected
A102647,Backhaul congestion detected,Chennai,Fiber,Low,190,Huawei,Applied traffic engineering optimization,2025-01-28 13:45:00,42964 users affected
A102648,Core authentication service failures,Delhi,Core Network,Medium,137,Nokia,Restarted authentication cluster,2025-01-28 14:00:00,45085 users affected
A102649,Fiber latency spike between backbone nodes,Hyderabad,Core Network,Medium,95,Cisco,Re-routed traffic through alternate path,2025-01-28 14:15:00,12820 users affected
A102650,Packet gateway overload during peak traffic,Kolkata,Core Network,Medium,69,Nokia,Added capacity and balanced traffic,2025-01-28 14:30:00,700 users affected
A102651,5G users unable to establish data sessions,Ahmedabad,IMS,High,218,Huawei,Restarted packet gateway and validated connectivity,2025-01-28 14:45:00,4405 users affected
A102652,Multiple BTS synchronization failures,Mumbai,Fiber,Medium,230,Huawei,Reconfigured timing source and synchronization settings,2025-01-28 15:00:00,19322 users affected
A102653,Fiber latency spike between backbone nodes,Jaipur,5G,Medium,8,Juniper,Re-routed traffic through alternate path,2025-01-28 15:15:00,31513 users affected
A102654,Backhaul congestion detected,Ahmedabad,4G,Medium,169,Huawei,Applied traffic engineering optimization,2025-01-28 15:30:00,15200 users affected
A102655,Backhaul congestion detected,Ahmedabad,4G,Critical,74,Cisco,Applied traffic engineering optimization,2025-01-28 15:45:00,11015 users affected
A102656,Fiber latency spike between backbone nodes,Ahmedabad,Core Network,Low,65,Nokia,Re-routed traffic through alternate path,2025-01-28 16:00:00,42785 users affected
A102657,DNS resolution issues impacting services,Delhi,Fiber,Medium,42,Juniper,Updated DNS configuration and cache,2025-01-28 16:15:00,7697 users affected
A102658,Packet gateway overload during peak traffic,Jaipur,Fiber,High,74,Cisco,Added capacity and balanced traffic,2025-01-28 16:30:00,43641 users affected
A102659,5G users unable to establish data sessions,Hyderabad,Fiber,Low,231,Huawei,Restarted packet gateway and validated connectivity,2025-01-28 16:45:00,7520 users affected
A102660,Multiple BTS synchronization failures,Kochi,IMS,High,176,Juniper,Reconfigured timing source and synchronization settings,2025-01-28 17:00:00,36935 users affected
A102661,Fiber latency spike between backbone nodes,Mumbai,5G,High,140,Huawei,Re-routed traffic through alternate path,2025-01-28 17:15:00,720 users affected
A102662,DNS resolution issues impacting services,Ahmedabad,4G,Medium,92,Nokia,Updated DNS configuration and cache,2025-01-28 17:30:00,595 users affected
